building_type,name,latitude,longitude,building_area_sqm
school,,27.66860509696272,85.2820283248248,253.52
school,,27.6721700341058,85.28378837676169,122.5
health_post,Panga Balkumari Sub Health Post,27.66826773530536,85.27543654301206,154.98
yes,,27.668684349040532,85.27415848344776,81.5
yes,,27.670516740637527,85.27681001920737,75.7
yes,,27.669408400003746,85.27612960000012,57.66
yes,,27.668052899998866,85.2745364999919,55.64
yes,,27.669310480948333,85.27597966435698,72.91
yes,,27.668047867631145,85.27445725135712,20.67
yes,,27.668204900002628,85.27454449999972,71.17
yes,,27.670314776885128,85.27716655302164,77.84
yes,,27.669991250001264,85.27627829999949,52.57
yes,Central Department of English,27.679917178144187,85.28173842220484,421.9
yes,,27.669145918253015,85.26855669223822,129.68
yes,,27.669050332740433,85.26843889272457,118.88
yes,,27.669881850003517,85.26926314998757,83.35
yes,,27.669715083537593,85.268758284451,89.53
yes,,27.6687308531298,85.2689257670478,100.6
yes,,27.669373525372315,85.26854636499502,166.75
yes,,27.67940066003723,85.27171390350729,292.4
yes,,27.678562000005016,85.27230944999877,41.33
yes,,27.679121819209183,85.27160420839081,84.89
yes,,27.678889721434903,85.27105206358618,66.3
yes,,27.678848747242018,85.2713795431675,68.18
yes,,27.678853232222718,85.27130537536483,59.83
yes,,27.67878475002098,85.26935559999421,135.39
yes,,27.67855955000426,85.27220734999959,78.16
yes,,27.678930459059114,85.27061782350825,24.61
yes,,27.678915849995686,85.26955289999772,123.74
yes,Sukumbasi basti,27.679426399964058,85.27150760006428,228.01
yes,,27.67921750027048,85.27159781529465,83.12
yes,,27.679015918799053,85.27151360925195,38.91
yes,,27.67885755573117,85.27065002333221,14.56
yes,,27.678430150009728,85.27222959999872,156.28
yes,,27.679603233291783,85.27173455011147,70.96
yes,,27.67915869937112,85.27139211096156,83.15
yes,,27.679263750002487,85.27145564999735,22.33
yes,,27.678981777627612,85.27142536648567,96.18
yes,,27.678995350260763,85.2713431952833,81.13
yes,,27.678231805123822,85.27296554904527,106.15
yes,,27.68538489999757,85.28060444999558,85.46
yes,,27.686959528600326,85.28036438261395,117.87
yes,,27.685684300005352,85.28251325001372,134.46
yes,,27.685627082717602,85.28192454320445,117.66
yes,,27.687899299797312,85.2798443666441,79.54
yes,,27.686555487987324,85.28327080521302,108.72
yes,,27.68867370000534,85.2790165500024,81.46
yes,,27.687651305377194,85.28116105108293,112.23
yes,,27.685702172890206,85.2803540957915,128.63
yes,,27.686993507585385,85.28054097723258,103.96
yes,,27.68662495000513,85.28271499999606,85.69
yes,,27.68812438380289,85.2796928425127,120.28
yes,,27.68847570000843,85.2790111499914,138.84
yes,,27.687753700001473,85.28142539999554,66.59
yes,,27.6878262733063,85.28394801999684,144.08
yes,,27.687850673717005,85.28025549180428,73.25
yes,,27.68832501827444,85.27898267957697,103.0
yes,,27.685535597331782,85.28057746210408,100.41
yes,,27.687193350000864,85.28050129999706,84.85
yes,,27.68799600000645,85.27963880001174,98.05
yes,,27.68827495000358,85.27915239999595,57.46
yes,,27.687752900001264,85.28034505000021,51.75
yes,,27.690003150003456,85.2791023499996,136.94
yes,,27.687825050003838,85.27973390000479,80.43
yes,,27.686484531181435,85.28071924725842,64.89
yes,,27.685753945355753,85.28168982075154,72.51
yes,,27.686769796557183,85.28218401882513,117.94
yes,,27.686699150002095,85.28358215000654,37.49
yes,,27.687978150004575,85.27925584999963,72.73
residential,,27.688142103627133,85.27895303398978,75.27
yes,,27.68829545000297,85.2805144999999,100.88
yes,,27.68559917881057,85.28130754119837,66.84
yes,,27.68851394904629,85.27957298333705,86.78
yes,,27.686899258259043,85.280116825645,109.08
yes,,27.68811096938426,85.28342635928252,88.73
yes,,27.68580678280771,85.28090258380331,87.9
yes,,27.686644580959385,85.28214223404952,119.72
residential,,27.68793351223078,85.27849762859279,85.02
residential,,27.688236416678055,85.27904604843106,86.25
yes,,27.686717080551276,85.28155301095374,108.6
yes,,27.687772253285374,85.28472773367105,107.06
yes,,27.6879410072881,85.28061102017962,113.02
yes,,27.685631001516995,85.28108051039932,58.35
yes,,27.688472516315066,85.2797328042778,50.82
yes,,27.684720832714923,85.28083178412814,186.77
yes,,27.685513716683637,85.28107904850225,64.68
yes,,27.68787102168279,85.2811260073087,97.7
yes,,27.684211288371305,85.28078645870505,111.2
residential,,27.687781300005465,85.27854035000082,77.6
yes,,27.687767850011273,85.28057389999672,105.14
yes,,27.6856874965655,85.2809484562866,42.1
yes,,27.68844164999308,85.27983235000222,99.34
yes,,27.688363315972992,85.27958215393353,42.19
yes,,27.684854124240502,85.28058005833859,156.35
retail,Dhakal Plastic Store,27.685094907263565,85.28168021602528,125.96
yes,,27.687869919537224,85.28124330540665,103.13
yes,,27.683734157902,85.28037543333869,125.07
yes,,27.687767659111405,85.2783740389846,111.23
yes,,27.6875344500035,85.28074440000067,61.07
yes,,27.68572277021138,85.2812624231648,31.07
yes,,27.68840978554892,85.27929851541217,57.87
yes,,27.684821045216225,85.28041448039204,139.28
yes,,27.687480582531105,85.28066660324001,86.25
yes,,27.68766435000957,85.27828050001453,93.66
yes,,27.685403649999436,85.28044984999661,91.46
yes,,27.686834344605902,85.28032987129777,110.2
yes,,27.6858425471101,85.28135976880225,87.98
yes,,27.686586350004145,85.28085139999953,71.9
yes,,27.68849035000685,85.27920179999444,110.98
yes,,27.687486838527462,85.28136255035693,134.58
yes,,27.685722961788663,85.28009812673712,123.29
yes,,27.669147349116763,85.27616473337406,34.86
yes,,27.66896949930793,85.2757167163843,34.65
yes,,27.66783217210707,85.27549867699676,40.64
yes,,27.669096300001847,85.27610334999936,28.95
yes,,27.668504674126986,85.27599131158483,43.19
yes,,27.66935050000153,85.27620659999506,29.9
yes,,27.668425083446245,85.27566759932556,48.05
yes,,27.66715280181424,85.27373073222059,18.52
yes,,27.667870117541856,85.27555700315952,39.87
yes,,27.66882691434058,85.27640787322788,11.94
yes,,27.666565091760294,85.27430548716323,89.55
yes,,27.66917485708965,85.27631984510974,51.81
yes,,27.668546150002623,85.27574639999692,28.96
yes,,27.66762416339636,85.27504128088079,44.97
yes,,27.6687061721615,85.27602221932074,32.55
yes,,27.66855854405562,85.27552538467882,25.79
yes,,27.667745251067142,85.27540429783556,50.64
yes,,27.66852850311831,85.27582481679256,36.85
yes,,27.668620555765553,85.27618711543217,25.07
yes,,27.66863319856176,85.27572163324697,17.51
yes,,27.6689893443642,85.27651770611713,22.28
yes,,27.66894520683818,85.27613151540326,19.83
yes,,27.66894984505067,85.27581621334636,16.38
yes,,27.669189566745793,85.27610510077565,16.23
yes,,27.669018600003582,85.27589479999094,41.3
yes,,27.668672733052134,85.2756926513921,29.64
yes,,27.668965933670652,85.27648444856416,30.48
yes,,27.66904899860509,85.27663230957786,21.12
yes,,27.668423629178136,85.2757854797343,32.06
yes,,27.66893695865234,85.2757420633633,26.92
yes,,27.668516226726833,85.27549712951763,11.8
yes,,27.66902036896336,85.27613737031328,23.56
yes,,27.665764168595324,85.27405329020489,78.58
yes,,27.66899345000068,85.27612310000112,8.1
yes,,27.667428046843657,85.27481243266232,98.33
yes,,27.66882270000084,85.27622969999952,12.29
yes,,27.66907120000139,85.27660729999685,21.63
yes,,27.668334656466225,85.27578530152887,35.86
yes,,27.66913409653062,85.27626073468784,23.55
yes,,27.66884801418986,85.27603598238568,27.22
yes,,27.66937400000153,85.27617534999507,29.95
yes,,27.668957445340926,85.27673891526763,21.14
yes,,27.668684374101655,85.27609043675821,21.05
yes,,27.66894780000299,85.27633275000203,38.21
yes,,27.668758184943957,85.27603001749476,18.79
yes,Kiran Kirana Pasal,27.667790498923463,85.27544952561479,46.24
yes,,27.66625699915801,85.27390566692415,136.79
yes,,27.668886163102826,85.275623394657,34.46
yes,,27.66912340000174,85.27600685000239,19.06
yes,,27.667398900038982,85.27443584989656,182.78
yes,,27.668904101978534,85.27655591661255,40.63
yes,,27.66916304830523,85.27596176665999,19.87
yes,,27.66859029877995,85.2761469832272,43.81
yes,,27.668425995928814,85.27526568439193,139.61
yes,,27.668836648437154,85.27662203306437,48.64
yes,,27.668829116224043,85.27633424578212,28.74
yes,,27.6690750500009,85.27630770000158,9.58
yes,,27.66847567633246,85.27573432971249,32.07
yes,,27.6692321777555,85.2763742687452,33.96
yes,,27.668438071851295,85.27591701835681,47.39
yes,,27.669108353635444,85.27623356559687,25.2
yes,,27.668737900003038,85.27590689999364,19.27
yes,,27.669146650003082,85.27650144999784,55.22
yes,,27.669239965200404,85.27625061861261,21.47
yes,,27.66663940000711,85.27391559999735,108.51
yes,,27.668850400002817,85.27581229999451,26.49
yes,,27.66879965248407,85.27608546657386,28.41
yes,,27.668900500003385,85.27588455001332,45.73
yes,,27.669204070663238,85.27641483292764,46.02
yes,,27.669056400000834,85.27594145000127,12.07
yes,,27.667705018081808,85.27536066961672,47.19
yes,,27.668755050003025,85.27589274999353,17.85
yes,,27.66903870000088,85.27657149999955,14.01
yes,,27.66897938464238,85.27671355521991,21.57
yes,,27.668601034077952,85.27568756872043,30.08
yes,,27.667676050003102,85.27528575000346,59.28
yes,,27.668778820166867,85.27638726386571,104.46
yes,,27.66870698837987,85.2761129801595,19.53
yes,,27.668907794455055,85.27625363417967,21.32
yes,,27.66942631078469,85.27624843297305,60.88
yes,,27.668710350001568,85.27630625000394,22.98
yes,,27.668542074502543,85.27547286265353,1.21
yes,,27.6688550029028,85.27563415568912,28.17
yes,,27.668634395037525,85.27586320834988,52.32
yes,,27.668822750003176,85.27583674999501,32.57
yes,,27.66896816401838,85.27625196227807,9.91
yes,,27.66955651284211,85.27640431610303,22.9
yes,,27.66868975000161,85.27627895000383,23.86
yes,,27.669260366549285,85.27633359950302,46.3
yes,,27.668592688754863,85.27548554492449,11.67
yes,,27.668701558913966,85.27564466394328,14.77
yes,,27.667188100002566,85.27431235000024,38.42
yes,,27.6684780500035,85.27587564999423,32.31
yes,,27.668800950001753,85.27597135000222,30.68
yes,,27.667596857244106,85.27499536648088,31.96
yes,,27.669210333527776,85.27607775103274,13.37
yes,,27.668667650619934,85.27605743351054,12.44
yes,,27.669029999965485,85.27640268334778,36.75
yes,,27.669006040404458,85.27654133739065,15.39
yes,,27.669092100000977,85.27632580000109,12.8
yes,,27.666368500017782,85.2736416999323,386.27
yes,,27.668468831857762,85.2759628740367,27.37
yes,,27.66919446720262,85.27619782149833,17.75
yes,,27.66888069784486,85.27632246619096,26.05
yes,,27.668529232804673,85.27551318355982,10.87
yes,,27.66710348857099,85.27426088595153,81.57
yes,,27.6685885021568,85.27589670828495,39.54
yes,,27.668888250002638,85.2760171499947,27.63
yes,,27.66968487179864,85.27623949139051,23.32
yes,,27.66726683474139,85.27489676996713,72.87
yes,,27.668891450003763,85.275776600001,62.15
yes,,27.668936550002627,85.27609150000914,36.61
yes,,27.668989399023523,85.27636826691064,42.4
yes,,27.668387500003135,85.27561675000177,50.89
yes,,27.66881948639811,85.27569521076138,23.75
yes,,27.66845349939517,85.2757044155477,25.96
yes,,27.668904682817054,85.2767277482273,22.91
yes,,27.668369576449948,85.27582826157101,41.4
yes,,27.668772300003035,85.27587849999365,19.5
yes,,27.669095950001427,85.27596655,22.48
yes,,27.669044896592617,85.27616813388877,22.39
yes,,27.669733667529115,85.2762526124815,14.14
yes,,27.668730450001565,85.27633295000396,22.79
yes,,27.669467565667567,85.27628720734164,59.19
yes,,27.668736303078035,85.27563543479705,22.33
yes,,27.66722730000438,85.27419169998288,85.27
yes,,27.667391045139837,85.27466226289818,100.25
yes,,27.66854710467576,85.27593649271112,34.69
yes,,27.669712605205433,85.27617907945475,15.44
yes,,27.667634750006975,85.27518309999583,96.2
yes,,27.66908475367031,85.27620813393987,21.22
yes,,27.66968935000148,85.27631784999598,43.58
yes,,27.66910185000295,85.27646350000279,32.16
yes,,27.668803750002354,85.27618024999965,36.88
yes,,27.668833250005825,85.27565504998606,44.85
yes,,27.668930651598316,85.27676953358647,30.0
yes,,27.6654856000042,85.273952049997,87.09
yes,,27.669579633515955,85.27637170076771,22.21
yes,,27.668591916003752,85.2760406525713,102.14
yes,,27.669292188046274,85.27628778448405,44.16
yes,,27.668549516268104,85.27546763057192,3.12
yes,,27.66872507421268,85.27567510581538,11.49
yes,,27.66723310000874,85.2737698000068,64.06
yes,,27.667264281215015,85.2744911210903,66.73
yes,,27.66867590000376,85.27582179999568,54.47
yes,,27.66864664917485,85.2760766164155,12.1
yes,,27.66892870000129,85.27619694999736,17.81
yes,,27.66906710000296,85.27643410000222,35.59
yes,,27.66947208379207,85.27619245188667,32.93
yes,,27.668668305804083,85.27625046541344,24.97
yes,,27.669176681637868,85.27645513822858,31.54
yes,,27.6686584000046,85.27543469998905,63.85
yes,,27.668856045975204,85.27666733457043,26.57
yes,,27.66789214999976,85.27566735000397,20.91
yes,,27.66951139851019,85.2763276838574,66.89
yes,,27.66853790000018,85.27547709999952,1.32
yes,,27.66891580229203,85.27557533445108,89.99
yes,,27.667526401975135,85.27484106686313,24.19
yes,,27.66871945000389,85.27577829999626,57.64
yes,,27.66900087008715,85.27668867908993,20.32
yes,,27.667185950002924,85.27375265000107,25.55
yes,,27.668769758589676,85.27574440480437,26.66
yes,,27.668644445638485,85.27621883392386,29.33
yes,,27.669606350002443,85.2763081500028,22.41
yes,,27.66867068361408,85.27515710116899,59.95
yes,,27.66888126170223,85.27669758682097,28.24
yes,,27.66638365070759,85.27438056645526,93.44
yes,,27.66840295905611,85.27587091474531,35.71
yes,,27.66788404171452,85.27562180179689,43.64
yes,,27.668844700003028,85.27595384999373,27.26
yes,,27.668733017813597,85.27605437864078,11.96
yes,,27.66852585426322,85.27560336503025,33.45
yes,,27.668740786646513,85.27555068919075,28.81
yes,,27.669056000001067,85.2762875000006,15.41
yes,,27.669024755869543,85.27666118154535,26.11
yes,,27.666525899247226,85.27404053332609,58.77
yes,,27.668789586573986,85.2757129104289,36.18
yes,,27.669662982952474,85.27636559897343,43.11
yes,,27.668794503350345,85.27586013541864,28.59
yes,,27.669496050001204,85.27616039999549,24.15
yes,,27.672734323634618,85.28167155614567,143.91
yes,,27.672193091000693,85.28214837384401,133.92
yes,,27.672754799994962,85.281199199999,124.3
yes,,27.672740900007458,85.28186989999877,171.16
yes,,27.672411042411987,85.28084278880337,154.27
yes,,27.67219787552286,85.28185184121241,159.75
yes,,27.67219909180065,85.28197557112166,68.67
yes,,27.67239377419576,85.28123146160695,186.56
yes,,27.672438867700105,85.28038106566557,108.65
residential,,27.670514480699964,85.28241458609578,128.92
residential,,27.669969439164692,85.28220654738509,60.8
residential,,27.669980326018823,85.28212318029037,44.81
yes,,27.66966876348096,85.28294712850025,85.16
house,,27.67007287265155,85.28253480597945,213.79
yes,,27.669597526017615,85.28339294392009,109.25
yes,,27.669549950006164,85.28351604999942,103.92
yes,,27.670081274507197,85.28139085730243,26.13
yes,,27.669588039457373,85.28308178855494,138.33
yes,,27.66969230000613,85.28281454999947,101.47
yes,,27.670078494582462,85.28237647071376,119.44
residential,,27.67068695000503,85.28227944999935,96.18
yes,,27.667614650003483,85.27591310000064,76.81
yes,,27.667539508768467,85.27560127072478,135.38
yes,,27.667588680023233,85.27581856532814,58.65
yes,,27.667555250003257,85.275705300003,121.78
yes,,27.682983450033777,85.28458815016613,760.21
yes,,27.6826643006673,85.28321583387695,227.27
yes,Free student union Building,27.681112852938366,85.28291537550021,298.63
yes,Curriculum Resource Center,27.68218944610827,85.28377323326451,466.04
yes,Departmernt of Special Studies,27.68169447067416,85.28346141185861,257.2
yes,M.Phil Central Department of Economics,27.68127370324632,85.28285164913976,296.21
yes,,27.681738747566154,85.28382281351988,286.23
yes,"Central Department of Nepali History and Archaelogy,Geography",27.679847350062396,85.28286134999445,309.3
yes,,27.682250783535753,85.28342296527438,269.3
yes,,27.681959849995394,85.28401189999988,225.79
university,Central Department of Psychology and History,27.680324799976354,85.28266345000199,292.45
yes,Tribhuvan university service commission,27.68245832600366,85.2835931954485,227.92
yes,,27.6824262749797,85.28306040402481,291.73
yes,Central Department of Buddhist Studies,27.680474845806447,85.28289381480721,291.42
yes,Central Department of Economics,27.681490128814794,85.28286596645943,345.97
yes,,27.682140707494064,85.28311003270679,528.28
yes,Admisnistrative Block,27.68169018139429,85.28416596391408,397.88
yes,,27.679722592602015,85.28283643384074,137.41
yes,Central Department of Sociology and Anthropology,27.680068088967772,85.28267035094767,453.08
yes,TU Tennis Hall,27.6819032236043,85.28326144139888,228.74
university,Central Department of English,27.680666509773474,85.28268058095499,444.99
university,Central Department of English,27.680484775289514,85.28217218483876,733.01
college,Central Department of Fine Arts,27.679380983763014,85.28324530909576,868.22
yes,Bal Kumari Pharma,27.670842243766135,85.2790213290073,38.45
yes,Pragati Library,27.66982901589605,85.27843875998994,18.86
yes,Shree Shankhapur Club,27.669944299998956,85.28153589999906,13.88
yes,,27.671107646649375,85.27778196727371,153.48
greenhouse,,27.673744399999602,85.29018704997549,182.02
yes,National Citrus Development Program,27.673272650970265,85.2898935690536,407.59
yes,Coffee & Tea Development Section,27.673447531220766,85.28986389485898,392.36
greenhouse,,27.674190599995878,85.29028019998249,67.59
yes,,27.673376050006514,85.29100460000232,75.82
greenhouse,,27.674300815705763,85.2902320977419,105.94
greenhouse,,27.67381089999761,85.29050374997193,199.62
greenhouse,,27.674126499995996,85.29037079997032,184.46
greenhouse,,27.67438484999472,85.2905274499704,119.26
greenhouse,,27.67431146685758,85.2905661502665,40.08
yes,,27.67336907508834,85.29115361072199,39.14
greenhouse,,27.674375512199493,85.29037768356399,53.65
yes,,27.674781150016504,85.28858699997798,219.63
greenhouse,,27.674206215544782,85.29068074398387,447.49
greenhouse,,27.673685999995687,85.28993759998338,54.54
greenhouse,,27.673836579055884,85.29001544131206,66.9
yes,,27.673394099997882,85.28842940000104,39.55
yes,,27.673459666024566,85.28814827046601,34.47
yes,,27.67462275003975,85.28777514989439,268.13
yes,,27.673428021956695,85.28831957729183,64.64
yes,,27.67327040005462,85.28839289997883,161.52
yes,,27.674686400044283,85.28766164990556,387.26
yes,,27.67438747879338,85.28773240756259,355.47
yes,Fruit Development Directorate,27.67437701253513,85.28801266717967,307.37
yes,,27.67465605002189,85.28868824994983,247.94
yes,,27.6749598331978,85.2889465507324,219.42
yes,,27.67464417328116,85.28807449838399,320.02
yes,,27.67521480437335,85.28802943464548,122.17
yes,,27.674856655900218,85.2887514662164,158.99
yes,,27.67457361214289,85.28799386189192,252.11
yes,,27.675128095571605,85.2879109136872,102.97
yes,,27.67502401906594,85.28778414822231,139.88
yes,,27.675217100012862,85.28786404997314,118.73
yes,,27.67484461403131,85.28803741832112,433.18
yes,,27.67207755000299,85.28288074999938,50.51
yes,,27.67237665000394,85.2829806499963,85.96
yes,,27.672109609775934,85.28282276851806,32.94
yes,,27.67212345789345,85.28334032751651,102.64
yes,,27.6717914499988,85.28190774999752,99.66
yes,,27.67176775000658,85.28328650000093,68.02
yes,,27.671698103840942,85.2832590289109,89.74
yes,,27.671596359164766,85.28320857725646,51.67
yes,,27.671482449997125,85.28313399999841,126.84
yes,,27.6723738500064,85.28255205000492,91.86
yes,,27.67195437184652,85.28331185787712,82.91
yes,,27.672364799998928,85.28342504999785,89.43
yes,,27.67216410000065,85.28300974999469,84.22
yes,,27.672700444103114,85.2834015185372,87.92
yes,,27.67219134947319,85.28277181703595,72.83
yes,,27.672341749562737,85.2824321667531,91.86
yes,,27.67185705000254,85.28329394999895,76.74
yes,,27.67196827074693,85.28362638297435,105.46
yes,,27.674994983797607,85.28804742000926,113.5
yes,,27.675061749386725,85.28844383326401,145.42
yes,,27.67512270001135,85.2883467999816,126.21
yes,,27.67799446707293,85.2858725764163,348.9
yes,Ayurvedic Hospital,27.6759721086048,85.28985298414622,229.98
yes,,27.673164200006134,85.28137979999937,112.42
yes,,27.67145561940799,85.28146767583772,77.09
yes,,27.672025200003645,85.28163574999927,86.66
yes,,27.67348393496883,85.28060203185362,87.25
yes,,27.6716225649025,85.28168662747859,51.55
yes,,27.67316476202933,85.28108147550003,92.41
yes,,27.673142976678886,85.28175488662883,68.62
yes,,27.674145000003428,85.26657135000238,55.69
yes,,27.674704700005694,85.26526954999747,94.74
yes,,27.67691065000859,85.26574944999861,76.09
yes,,27.67437120000736,85.26597604999732,117.94
yes,,27.676784877545526,85.26617160786563,89.52
yes,,27.67669825000134,85.26591035000047,57.11
hospital,Bahirigaun Health Post,27.677212325231853,85.26669508689533,63.86
yes,,27.676409268842413,85.26524478891324,72.33
yes,,27.67669934610188,85.26551797059716,71.65
yes,,27.67480220000465,85.26541064999844,80.78
yes,,27.676752944794373,85.26644642787305,101.5
yes,,27.67640542485899,85.26573681176608,58.87
public,,27.67494595000528,85.26568140000123,75.49
yes,,27.677338706277165,85.26712602092864,98.36
yes,,27.674993951893494,85.26548833920793,72.32
yes,,27.67487260000638,85.26556439999302,97.61
yes,,27.675115600005483,85.26569249999885,90.92
yes,,27.67405436675447,85.26576434540249,85.75
yes,,27.67691677350546,85.26562391153183,93.37
yes,,27.676403608447657,85.26583582314872,50.44
yes,,27.67647285000422,85.26554624999987,66.83
yes,,27.674755364930515,85.26608009735094,107.53
yes,,27.67645871346687,85.26594337211606,89.64
yes,,27.6770712097128,85.26680012830931,68.47
yes,,27.674310400003872,85.26635164999723,62.24
yes,,27.674470350002,85.26605589999545,54.1
yes,,27.674214350005393,85.26642419999911,85.02
yes,,27.674071033435403,85.26651020373977,32.1
yes,,27.675940196621315,85.26677146278699,76.22
yes,,27.677444330253707,85.26737725851167,56.68
yes,,27.675951800002693,85.26660109999824,61.72
yes,,27.67579495000345,85.26651554999876,72.68
yes,,27.677470763794858,85.26765847127841,56.67
yes,,27.675719121607443,85.26642978768216,61.88
yes,,27.674174600004218,85.26687760000746,87.29
yes,,27.675887650001425,85.2665505499995,28.13
yes,,27.676234800004195,85.26554234999816,77.11
yes,,27.676558421715008,85.26581299093021,62.87
yes,,27.676368079197637,85.26511268696699,69.27
yes,,27.67565440661801,85.26637945317133,57.09
yes,,27.676611044263236,85.26548021964838,115.18
yes,Kirtipur Hill Side Resort,27.67710135328097,85.27972176539808,176.45
yes,,27.674399748825245,85.26642476674908,83.21
yes,,27.676835850001797,85.26538404999896,45.77
yes,,27.676554422490085,85.26514475468973,48.6
yes,,27.67837874608415,85.26800203094209,78.37
yes,,27.676937209693527,85.2659415222063,52.38
yes,,27.67698536440068,85.26524527310787,70.42
yes,,27.676663750002536,85.26530089999984,40.32
yes,,27.676733798330833,85.26519081816514,69.38
yes,,27.676673155756205,85.264932376832,71.07
yes,,27.67693387873454,85.26550509228953,60.66
yes,,27.67667044507493,85.26513341922819,57.68
yes,,27.676965400000896,85.26541164999797,46.33
yes,,27.67822641713394,85.26719454806441,92.99
yes,,27.676869366288106,85.26526113065059,68.0
yes,,27.676923099998334,85.26586060000177,52.8
yes,,27.67680050001058,85.26522975000559,75.73
yes,,27.677736704552625,85.26799616793178,64.49
yes,,27.677130272191782,85.26620974039756,73.2
yes,,27.677074400006866,85.26633989999698,59.31
yes,,27.67764780621385,85.26834626969296,83.96
yes,,27.676484400004426,85.26583639999859,46.66
yes,,27.676592050002856,85.26708254999852,60.09
school,,27.67620097794184,85.26689804108494,211.91
yes,,27.67781607117154,85.26782188708161,73.38
yes,,27.67644089173269,85.26681297666754,115.81
yes,,27.67768357029925,85.26704611163566,70.3
yes,,27.676151547366672,85.26585404677806,115.56
yes,,27.677607150001407,85.2674355500039,54.37
yes,,27.676806832662795,85.28418426355616,609.7
yes,,27.671838073520153,85.27663933047275,450.56
yes,,27.673709524739678,85.26557136103058,79.18
yes,,27.673646316559978,85.26517809561226,53.9
yes,,27.673445850004345,85.26514135000708,83.46
yes,,27.673356683238985,85.26495950240466,74.06
yes,,27.673334174358743,85.26508926591342,43.07
yes,,27.673885925920587,85.26599296141404,69.59
yes,,27.67342004782955,85.26563296964648,99.19
yes,,27.6742008716742,85.26462988338469,61.49
yes,,27.67347228298177,85.26548255247748,67.16
yes,,27.673876978423472,85.26463303204368,145.95
yes,,27.674108517382567,85.26627590117947,58.66
yes,,27.67385762920861,85.2658549112797,91.86
yes,,27.673841900002685,85.26571695000052,45.83
yes,,27.674244549460056,85.2666263665657,33.16
yes,,27.68681056782768,85.27612040619933,80.37
yes,,27.686441950002955,85.27618689999947,49.12
