place_id,poi_type,name,primary_type,latitude,longitude,distance_from_center_m,area
ChIJb7jUXpIb6zkR1OiItW9Qkzs,office,Sahridayata Society Nepal,corporate_office,27.676665,85.4349201,845.79,Bhaktapur durbar square
ChIJ9cvf0aYa6zkRes-XHqX2Euw,office,Instant Service Pvt. Ltd,corporate_office,27.6660462,85.42254249999999,862.17,Bhaktapur durbar square
ChIJx1lVcJAb6zkRFwmHZI36vgo,office,Subhakamana Saving & Credit Co-operative Ltd. (Head Office),corporate_office,27.6645003,85.4252235,884.2,Bhaktapur durbar square
ChIJVXjsSgAb6zkR0CZ0Ah8Yx0g,office,Maheswaristhan,corporate_office,27.6709461,85.4371638,899.7,Bhaktapur durbar square
ChIJx28rZNsb6zkRHm2ZTzv0Qy8,office,himalayan saving and credit co operative bhaktapur,corporate_office,27.664163,85.4258607,902.38,Bhaktapur durbar square
ChIJlX-VVqYa6zkREVQkBSpZveA,office,Siddhilaxmi Co-operative Ltd,corporate_office,27.663995900000003,85.4261339,914.3,Bhaktapur durbar square
ChIJI-I_2kAb6zkRfg7mMZHiyvM,office,Dattatraya Design Prepress,corporate_office,27.667174,85.4360038,946.5,Bhaktapur durbar square
ChIJYbWJDQAb6zkRl0j8gxlVuC0,office,Milestone Software Pvt ltd,corporate_office,27.6636375,85.4261406,953.14,Bhaktapur durbar square
ChIJh7-Xh7Ub6zkRpQovnv7J5e0,office,Dreamy Destiny,corporate_office,27.6772118,85.4359751,965.33,Bhaktapur durbar square
ChIJ2xB_STwb6zkR2UuQ-EUBJcc,office,Ryams Eecovan,corporate_office,27.6759635,85.4368661,966.84,Bhaktapur durbar square
ChIJo0ABGwAb6zkRjNut_PLdM3w,office,Shreem Infotech Private Limited,corporate_office,27.6657448,85.42125039999999,972.0,Bhaktapur durbar square
ChIJXcsfmAYb6zkRMLsf5IZ1BX0,office,Nabin Agriculture Co-Operative Ltd,corporate_office,27.6671827,85.4363367,973.07,Bhaktapur durbar square
ChIJqarRDz4F6zkR-AoPpTZk8_c,office,Better Livings Pvt. Ltd,corporate_office,27.671771000000003,85.43804689999999,978.98,Bhaktapur durbar square
ChIJ-zpTxq0b6zkRElQ-5FAzUvc,office,Katunje sahakari Ltd.,corporate_office,27.66578,85.42097100000001,988.56,Bhaktapur durbar square
ChIJv1weAIgF6zkRWBYV3-ZcTtw,office,Techno Smart Nepal Pvt. Ltd.,corporate_office,27.6751638,85.43756379999999,994.04,Bhaktapur durbar square
ChIJgYEMHKMb6zkR23A7tBKWkQA,office,KEDAR Furniture,corporate_office,27.680984,85.42741889999999,997.96,Bhaktapur durbar square
ChIJyWDgkpQF6zkRfBf48jMoFLQ,office,ExploreIT,corporate_office,27.6715374,85.43832789999999,1007.72,Bhaktapur durbar square
ChIJo1ir-C8b6zkR7_gMfc6tgEE,office,Nepal Hand Knit,corporate_office,27.6644357,85.4337628,1011.43,Bhaktapur durbar square
ChIJ3Qi-h5cF6zkRpBYNubd4SoU,office,Samikshyasoft Pvt. Ltd.,corporate_office,27.6756165,85.4375879,1014.97,Bhaktapur durbar square
ChIJ1443grwb6zkREKfCDCHHeSw,office,Brothers Recondition Hub(Bro Enterprises),corporate_office,27.6665746,85.41950589999999,1042.08,Bhaktapur durbar square
ChIJ17FcuKgb6zkRhWhl5hZLsgo,office,Sainik school Bursar Office,corporate_office,27.6710108,85.41750789999999,1050.2,Bhaktapur durbar square
ChIJmeykDqEa6zkRDs875y83kGE,office,Chautari Saving and Credit Co-operative,corporate_office,27.6659273,85.41981439999999,1062.02,Bhaktapur durbar square
ChIJ-d0T2lIF6zkRcqBH_WWGdOI,office,Synergetic Erca Consulting Pvt. Ltd,corporate_office,27.6718681,85.43894019999999,1066.67,Bhaktapur durbar square
ChIJ08U3qtIF6zkRsW6UgQV-HBQ,office,milan's home,corporate_office,27.6709633,85.4391693,1095.53,Bhaktapur durbar square
ChIJq6qqpqEa6zkRYIaLyMdpdzI,office,Himal Complex,corporate_office,27.665923300000003,85.4192104,1108.7,Bhaktapur durbar square
ChIJF8RJa1MF6zkRLAoz0SdCIkQ,office,S.P Handicraft Export & Import,corporate_office,27.6698329,85.4390923,1108.76,Bhaktapur durbar square
ChIJAUUYw1IF6zkRYWXESbSixDI,office,Karuna Suppliers,corporate_office,27.6699689,85.4391716,1113.17,Bhaktapur durbar square
ChIJTxrU6x0F6zkRnpPVVYzdyYI,office,Anusewak Multipurpose Saving & Credit Cooperative,corporate_office,27.6736125,85.4393594,1121.68,Bhaktapur durbar square
ChIJP82ORwAF6zkRGyXM3-fm4OQ,office,Aayansh Investment &Trade Hub pvt.ltd,corporate_office,27.6740502,85.43947709999999,1141.7,Bhaktapur durbar square
ChIJPehyVlIF6zkREqWSJD87TIk,office,Laxmi Wood Curving,corporate_office,27.6717671,85.4402222,1193.13,Bhaktapur durbar square
ChIJX297B5ca6zkRQesPKtFbmEo,office,Surya Wood Carving & Furnitures,corporate_office,27.6758305,85.4167633,1194.61,Bhaktapur durbar square
ChIJCZ3jAkEF6zkRQepOOgArHPE,office,ACCESS REAL ESTATE,corporate_office,27.6760948,85.439359,1196.4,Bhaktapur durbar square
ChIJ0eYZD00F6zkRxYhTB8Xrcow,office,Siddhi Ganesh Service Centre KamalBinayak,corporate_office,27.6763367,85.4397461,1241.9,Bhaktapur durbar square
ChIJBYkKejEF6zkRrVgj-srycWA,office,Yatu Ganesh Sewkendra,corporate_office,27.6763367,85.4397461,1241.9,Bhaktapur durbar square
ChIJUYWLE3IF6zkRJxrB6GyLSEU,office,Jay Seramankali Real Estate Company Pvt. Ltd.,corporate_office,27.666147,85.4389224,1249.69,Bhaktapur durbar square
ChIJx65HMwAF6zkR0HbxAYhY6P8,office,Haratimata Developer’s,corporate_office,27.675574,85.440359,1268.96,Bhaktapur durbar square
ChIJ7ydNvsUF6zkRtaP9xTx7bRA,office,Suwal lekhapadi,corporate_office,27.6753973,85.4406444,1289.87,Bhaktapur durbar square
ChIJXwqGkWkF6zkR03vJ_iJVXqI,office,GarudKunda Lekhapadhi,corporate_office,27.6752147,85.4408897,1307.36,Bhaktapur durbar square
ChIJzdK7UAAF6zkRUJ8fG3eQ5ao,office,Bhaktapur,corporate_office,27.6757262,85.4407691,1312.61,Bhaktapur durbar square
ChIJI63JaJAF6zkRZcqsIRD0lW8,office,Anantalingeswor Lekhapadi,corporate_office,27.6757658,85.4410601,1341.21,Bhaktapur durbar square
ChIJKTyTQQAF6zkRo1_cBchmfrc,office,Innovative law chamber,corporate_office,27.6739625,85.4418594,1370.93,Bhaktapur durbar square
ChIJ38TTIj0F6zkRsE0sEv7m3-w,office,Sagacity Engineering consultant,corporate_office,27.6757912,85.4415382,1386.9,Bhaktapur durbar square
ChIJs5sKPscF6zkR-dt3whLWHFg,office,Aaramva Trade Online Shopping Pvt. Ltd.,corporate_office,27.6738219,85.4423266,1414.1,Bhaktapur durbar square
ChIJ2QhJHAAF6zkRievpkRkXTX8,office,Everest Banke Ltd.,corporate_office,27.6783263,85.44063829999999,1418.52,Bhaktapur durbar square
ChIJAYPbRzoF6zkR-hIthEbPD2k,office,Lupa Saving & Credit Cooperative,corporate_office,27.6783222,85.44087329999999,1438.47,Bhaktapur durbar square
ChIJmRBJAQAF6zkR0QSpsFJdD3g,office,Sahayak lekhapadhi sewa,corporate_office,27.6758106,85.44220729999999,1450.48,Bhaktapur durbar square
ChIJ41P7PQAb6zkRPljw5WbjsLc,parking_space,Sundarii,parking_lot,27.6710221,85.4298197,202.26,Bhaktapur durbar square
ChIJY7HB9Zsb6zkRQVEbzshV29I,parking_space,Tourist Bus Park,park_and_ride,27.6745638,85.42728629999999,293.19,Bhaktapur durbar square
ChIJVzjFh2ob6zkRupnWa00YmLc,parking_space,Juju Bikes,bicycle_store,27.6755351,85.4302883,444.88,Bhaktapur durbar square
ChIJO5GoJUIb6zkR9O2U9iBir6M,parking_space,Mrunika parking station,parking_garage,27.675888200000003,85.42574619999999,488.09,Bhaktapur durbar square
ChIJG8CmegAb6zkRtmH0_-ackTI,parking_space,Kathanandu,parking_lot,27.6691252,85.42389829999999,525.69,Bhaktapur durbar square
ChIJ7YyotWtkkU4RnQQ1BwouuNI,parking_space,Purna Laxmi Auto Enterprises,car_repair,27.6771324,85.4312278,645.11,Bhaktapur durbar square
ChIJaYjGbgAb6zkRH3RRvcmuEec,parking_space,Dekocha Bus Stop,parking_lot,27.6764018,85.4327419,666.61,Bhaktapur durbar square
ChIJa1ASCQAb6zkRyszYmHDm5jU,parking_space,Parking,parking_lot,27.6714696,85.4210401,699.0,Bhaktapur durbar square
ChIJq2RtJ0gF6zkRjtLYh4ijlvA,parking_space,Car garage,parking_lot,27.6698789,85.43843849999999,1044.87,Bhaktapur durbar square
ChIJw7SW00wF6zkRJ0yAotZf128,parking_space,Nagarkot Bus Park,parking_lot,27.6775858,85.43772539999999,1130.58,Bhaktapur durbar square
ChIJv0DQOQAF6zkR92HnVvQRSi8,parking_space,Parking,parking,27.6706165,85.4397619,1158.16,Bhaktapur durbar square
ChIJp7EMWaUF6zkRG8cHo0kXHHc,parking_space,Kamalbinayak Parking ( कमलविनायक पार्किङ),parking_garage,27.6780905,85.43877049999999,1247.47,Bhaktapur durbar square
ChIJI9R2YKUa6zkRCfVOfDMBalM,recreation,Jagat Sundar Statue,park,27.6724393,85.4270837,110.84,Bhaktapur durbar square
ChIJ5dl6BAAb6zkRtW0SOsNRuXk,recreation,I love NAYAPURA,playground,27.6710221,85.4298197,202.26,Bhaktapur durbar square
ChIJcSDDMyIb6zkRA7psFhz8uXw,recreation,Shahid udyan,park,27.6710221,85.4298197,202.26,Bhaktapur durbar square
ChIJw5RNNK4a6zkRg2D0-Eao_ZQ,recreation,Tripurasundari Gymnastics Hall,gym,27.6727873,85.4300842,211.87,Bhaktapur durbar square
ChIJDY-_17ob6zkR4ts2TZXjNQs,recreation,Ajima dahi vandar,gym,27.6745571,85.42813629999999,281.01,Bhaktapur durbar square
ChIJx_xpDQAb6zkR23CI_vkzETc,recreation,Changu Narayan,park,27.674766,85.42739790000002,312.21,Bhaktapur durbar square
ChIJTQl9SAAb6zkR_gY6kN-jPgk,recreation,RUDRA Bahadur,park,27.674783400000003,85.42737900000002,314.51,Bhaktapur durbar square
ChIJNe9VDwAb6zkRcmXCX3oUjlc,recreation,Gajanan,gym,27.6748464,85.42730979999999,322.93,Bhaktapur durbar square
ChIJh2vuJ-wb6zkRgiGX8ghQAAM,recreation,powerphysicalfitness,gym,27.6748464,85.42730979999999,322.93,Bhaktapur durbar square
ChIJAQCwLaUa6zkRbPsduvu-nPg,recreation,Children Park,park,27.6735677,85.4251846,335.0,Bhaktapur durbar square
ChIJYaoeXnMb6zkRRnQDgzjPFj0,recreation,Ittachhen,gym,27.6720418,85.4246034,345.32,Bhaktapur durbar square
ChIJrUriUAAb6zkRd8FJ6xEEXso,recreation,Pragya,playground,27.6743947,85.4304182,347.57,Bhaktapur durbar square
ChIJd03WBTIb6zkRKtRlpaCJCes,recreation,Sahid Smriti Udyan,park,27.6735852,85.4249554,355.54,Bhaktapur durbar square
ChIJ6xBsb9ob6zkRRTRaaY1SzFY,recreation,Club Desparado Gym & Zumba,gym,27.6750858,85.4268628,361.3,Bhaktapur durbar square
ChIJdSACB-8b6zkRezE1si3OCTo,recreation,Sahid Smriti Bal Udhyan,playground,27.6738016,85.4242674,426.61,Bhaktapur durbar square
ChIJaWP4TQAb6zkRWWIpK6ToOAg,recreation,mangalachhen khel maidan,playground,27.6685796,85.42602579999999,435.12,Bhaktapur durbar square
ChIJ07c4RQAb6zkRVtmtpyxSrSQ,recreation,Bhoula pukhu,park,27.6748115,85.4317032,469.96,Bhaktapur durbar square
ChIJH4V_Srsa6zkRXhUCFevdHHc,recreation,Sahid Smriti Khel Maidan,playground,27.6739287,85.42336859999999,512.43,Bhaktapur durbar square
ChIJzRs5qpUb6zkRHSUxQS5-PrU,recreation,Gymcha,gym,27.6671531,85.42749599999999,545.65,Bhaktapur durbar square
ChIJq_YYBLIa6zkRCblapYBL3gg,recreation,Nag Pokhari,park,27.6741945,85.43334639999999,569.06,Bhaktapur durbar square
ChIJWXbrIAAb6zkRxGYMYI7v4fQ,recreation,The Fit Lab,fitness_center,27.6672076,85.4259541,576.73,Bhaktapur durbar square
ChIJTUF6wsIb6zkRCLIk4WwsQ0o,recreation,Shakya home,gym,27.6679553,85.4244698,577.75,Bhaktapur durbar square
ChIJl5KbUwAb6zkRVi6c8f_MkQ4,recreation,Mokshya Yoga Adventure,yoga_studio,27.6716201,85.4220412,599.37,Bhaktapur durbar square
ChIJH52aBwAb6zkRJQtG7o_P0nc,recreation,Single Bar,park,27.6767052,85.4314316,614.2,Bhaktapur durbar square
ChIJ-a5Vm6kb6zkRG5iw8l9mac8,recreation,Smart Wellness Bhaktapur,fitness_center,27.6667165,85.4256547,638.4,Bhaktapur durbar square
ChIJbVRGl8Ab6zkRrpz0amhB0E8,recreation,Parc de street workout vraiment pas ouf,playground,27.6722766,85.42147519999999,653.95,Bhaktapur durbar square
ChIJRU6DTccb6zkRp2s_VXfdJC4,recreation,Bhaktapur Kickboxing and Muay Thai Club,sports_coaching,27.6765989,85.4326114,674.24,Bhaktapur durbar square
ChIJucukLAAb6zkRSl_CY3rzOjo,recreation,Guna Chwok (गुण चोक),park,27.6774125,85.42451559999999,695.34,Bhaktapur durbar square
ChIJWfVhtecb6zkR-uESZNkgJFU,recreation,Namaste Tours Services Pvt.ltd,travel_agency,27.6656748,85.4273518,710.6,Bhaktapur durbar square
ChIJofBJlKYa6zkRIWkvosPF8Ns,recreation,Ajima Physical Fitness,gym,27.6666652,85.4235566,746.28,Bhaktapur durbar square
ChIJe7jVPwAb6zkRFth4Fl9K0qs,recreation,Radhe Marg (राधे मार्ग),park,27.6776639,85.42377789999999,757.92,Bhaktapur durbar square
ChIJ_WwqbQAb6zkRazuZJPjc9UQ,recreation,Digu Park दिगु पार्क,park,27.6691627,85.4354221,787.51,Bhaktapur durbar square
ChIJwfo5KDEb6zkRr8xTXV6QzDo,recreation,Pragya Path Yoga and Sound Healing,yoga_studio,27.6735225,85.4359539,790.06,Bhaktapur durbar square
ChIJTdMoQgAb6zkRZM5foKBRZZg,recreation,Durbar Skate House & Restaurant,skateboard_park,27.675887900000003,85.4213292,793.66,Bhaktapur durbar square
ChIJxU9JHgAb6zkRL6XceahPauQ,recreation,Castle Lounge,skateboard_park,27.6756676,85.4211625,794.78,Bhaktapur durbar square
ChIJa38k7awa6zkRojcHSzJuoZE,recreation,Maheshwari Play Ground,stadium,27.6695469,85.43594949999999,819.9,Bhaktapur durbar square
ChIJa3ejQwAb6zkRoF7fLvEkE-U,recreation,Barahi cue club,sports_complex,27.666944,85.4220794,820.08,Bhaktapur durbar square
ChIJTUpr3WQb6zkRXLOqTDWd35g,recreation,Mulkdhoka,gym,27.6766728,85.43492739999999,846.89,Bhaktapur durbar square
ChIJDzChAI8b6zkR20XFQnkxu9w,recreation,Hash One G&G Adventures,adventure_sports_center,27.673531,85.43655849999999,848.55,Bhaktapur durbar square
ChIJYxTOhIIb6zkR1EnRG-mEerE,recreation,Luniva's Fitness,gym,27.6767221,85.435053,860.04,Bhaktapur durbar square
ChIJiaeSJgAb6zkR9sIow8F9qBk,recreation,Khwopa Skate Park,playground,27.664340400000004,85.42567489999999,888.04,Bhaktapur durbar square
ChIJvXTtMQAb6zkRywln1YACkAo,recreation,Trigani ground bhaktapur,playground,27.6644613,85.42444549999999,915.71,Bhaktapur durbar square
ChIJt3E9UQAF6zkRrx6sPhy8DMY,recreation,Aqua predator,sports_complex,27.6714737,85.4376252,939.07,Bhaktapur durbar square
ChIJIS8yJAAb6zkR6jHGjj2QBiQ,recreation,Samuhik Jeevan Yog Prayogshala,yoga_studio,27.6635953,85.4303728,964.01,Bhaktapur durbar square
ChIJKwJtNgAF6zkRFuIRKCOStqM,recreation,Kuthu kiba,playground,27.673994,85.4376822,967.6,Bhaktapur durbar square
ChIJYT3EGwAb6zkRSDzb-crZMW8,recreation,Suryabianayak boxing[YSSW],sports_coaching,27.6646778,85.4224933,987.07,Bhaktapur durbar square
ChIJnYPHEgAb6zkRxazWnCFXIzg,recreation,SAMB Vollyeball Court,sports_complex,27.673187,85.41814699999999,989.52,Bhaktapur durbar square
ChIJFR7qNwAF6zkRypWLU-m55MY,recreation,Khwopa Fitness,fitness_center,27.672487500000003,85.43832809999999,1007.53,Bhaktapur durbar square
ChIJqzb8fgAb6zkRnYH33Cdn-Io,recreation,Netra singh bk,playground,27.676007,85.4373236,1009.34,Bhaktapur durbar square
ChIJZcccfK0b6zkR22i3A87mkEA,recreation,Manokranti Yoga,yoga_studio,27.6692925,85.43789369999999,1010.42,Bhaktapur durbar square
ChIJRyhDXQAb6zkR-uFBQabnMPc,recreation,Futzone Futsal,playground,27.6777875,85.4197344,1044.09,Bhaktapur durbar square
ChIJVxYdETMb6zkRgNOHGNprgsE,recreation,Mini pool and snooker house,sports_complex,27.6627787,85.4261949,1045.84,Bhaktapur durbar square
ChIJ3QDTenEb6zkRGLIS46NIMig,recreation,Oxygen Physical FItness,gym,27.6674892,85.43742569999999,1047.17,Bhaktapur durbar square
ChIJ7zWbP5YF6zkRcBTsQy-KCQQ,recreation,The Fitness Temple,fitness_center,27.6757662,85.4379289,1052.39,Bhaktapur durbar square
ChIJTXrlod0F6zkRqbX1RybmJ_k,recreation,Lion Physical Fitness,gym,27.6707145,85.4388469,1067.41,Bhaktapur durbar square
ChIJpTAfZAAF6zkRqc2Nx9BZoYA,recreation,Mad Organization Muay Thai For Fitness,sports_coaching,27.6755341,85.4382625,1073.01,Bhaktapur durbar square
ChIJ2Qmmce8b6zkRBxKgLaK9LXM,recreation,Paradise Fitness Club,fitness_center,27.6629844,85.4239923,1084.49,Bhaktapur durbar square
ChIJbZQDOgAb6zkRTQqlt9Hi6S0,recreation,Pipalbot,park,27.6715355,85.4167828,1116.82,Bhaktapur durbar square
ChIJ7728kvcb6zkR8l06snBlw6I,recreation,Birendra Sainik Awasiya Mahavidyalaya Swimming Pool,swimming_pool,27.6723007,85.4164682,1146.84,Bhaktapur durbar square
ChIJsU0Ub3MF6zkRbODUdlSvR6o,recreation,Kamal pokhari,park,27.6768477,85.43848179999999,1153.32,Bhaktapur durbar square
ChIJ716AzEwF6zkRjYO4h1Pk_JQ,recreation,Active Gym,gym,27.678232,85.4376925,1168.77,Bhaktapur durbar square
ChIJ95vDEQAb6zkRFsRsk9b30eU,recreation,G-rux fitness gym,fitness_center,27.6620875,85.4224531,1237.99,Bhaktapur durbar square
ChIJJblBJbkF6zkRRq5h-YrSujg,recreation,Dugure Ground,park,27.6749088,85.44032279999999,1244.53,Bhaktapur durbar square
